,year,target_area,no_of_place,sleepnights,accommodation,number_of_ppl,number_of_children,cost_total_trip,cost_total_per_person,satisfied,sex,age,month,living_area,target_beforesplit,transportation,reason,relationship_beforesplit,relationship1,relationship2,relationship3,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_14,target_15,target_16,target_17,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,target_area7,target_area8,target_area9,target_area10,target_area11,transportation1,transportation2,transportation3,reason1,reason2,reason3,accommodation_1,accommodation_2,accommodation_3,accommodation_4,accommodation_5,accommodation_6,accommodation_7,accommodation_8,accommodation_9,accommodation_10,accommodation_11,accommodation_12,accommodation_13,accommodation_14
13442,2019.0,34080,1,0,0,15.0,0.0,72000.0,,4.0,2,6,5,34,"1,2,6",7,"5,3,1",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,34080,,,,,,,,,,,7,,,5,3,1,,,,,,,,,,,,,,
13443,2019.0,"34030,34040",2,"0,0",,2.0,0.0,139500.0,,4.0,1,3,5,34,"2,6,11",1,"3,1",3,3.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,34030,34040.0,,,,,,,,,,1,,,3,1,,0.0,0.0,,,,,,,,,,,,
13444,2019.0,35010,1,0,0,4.0,2.0,120520.0,,5.0,1,4,1,34,"1,4,6,15",1,"9,8",1,1.0,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,35010,,,,,,,,,,,1,,,9,8,,,,,,,,,,,,,,,
13445,2019.0,35020,1,0,0,2.0,0.0,122000.0,,4.0,1,2,1,34,"6,15",1,"2,1,11",3,3.0,,,,,,,,1.0,,,,,,,,1.0,,,35020,,,,,,,,,,,1,,,2,1,11,,,,,,,,,,,,,,
13446,2019.0,"25040,34340",2,"0,0",,3.0,1.0,112510.0,,4.0,2,3,1,34,"1,2,5,6",1,"2,11,8",1,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,25040,34340.0,,,,,,,,,,1,,,2,11,8,0.0,0.0,,,,,,,,,,,,
13447,2019.0,23010,1,0,0,2.0,0.0,130500.0,,5.0,2,2,1,34,"1,2,5,6",1,"2,11,12",3,3.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,23010,,,,,,,,,,,1,,,2,11,12,,,,,,,,,,,,,,
13448,2019.0,34030,1,0,0,2.0,0.0,113500.0,,4.0,1,5,1,34,"1,2",1,"2,8",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,34030,,,,,,,,,,,1,,,2,8,,,,,,,,,,,,,,,
13449,2019.0,34020,1,0,0,4.0,0.0,142000.0,,5.0,2,3,2,34,"1,2,4",1,"4,14,5",3,3.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,34020,,,,,,,,,,,1,,,4,14,5,,,,,,,,,,,,,,
13450,2019.0,33320,1,0,0,40.0,0.0,1200000.0,,5.0,2,6,6,34,"1,2",7,"14,1",5,5.0,,,1.0,1.0,,,,,,,,,,,,,,,33320,,,,,,,,,,,7,,,14,1,,,,,,,,,,,,,,,
13451,2019.0,35010,1,0,0,2.0,0.0,100000.0,,5.0,2,2,6,34,"1,2",1,"2,4,14",3,3.0,,,1.0,1.0,,,,,,,,,,,,,,,35010,,,,,,,,,,,1,,,2,4,14,,,,,,,,,,,,,,
13452,2019.0,34020,1,0,0,4.0,0.0,120000.0,,5.0,2,5,6,34,"1,4",1,"4,1",3,3.0,,,1.0,,,1.0,,,,,,,,,,,,,34020,,,,,,,,,,,1,,,4,1,,,,,,,,,,,,,,,
13453,2019.0,"34030,38400",2,"0,0",,80.0,0.0,1300000.0,,5.0,2,5,3,34,"1,2,4",7,"4,14,2",5,5.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,34030,38400.0,,,,,,,,,,7,,,4,14,2,0.0,0.0,,,,,,,,,,,,
13454,2019.0,35010,1,0,0,4.0,0.0,201000.0,,5.0,1,5,3,34,"1,2,4,8",1,"2,4,14",3,3.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,35010,,,,,,,,,,,1,,,2,4,14,,,,,,,,,,,,,,
13455,2019.0,"34030,34370",2,"0,0",,3.0,0.0,94010.0,,4.0,2,3,3,34,"1,2,8",1,"8,4,2",3,3.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,34030,34370.0,,,,,,,,,,1,,,8,4,2,0.0,0.0,,,,,,,,,,,,
13456,2019.0,34370,1,0,0,5.0,0.0,95000.0,,4.0,2,7,3,34,"1,2,4",1,"2,9,1",3,3.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,34370,,,,,,,,,,,1,,,2,9,1,,,,,,,,,,,,,,
13457,2019.0,"11230,34030,34380",3,"1,0,1",3,3.0,0.0,357000.0,,5.0,1,3,3,34,"1,2,5",1,"1,2,4",3,3.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,11230,34030.0,34380.0,,,,,,,,,1,,,1,2,4,3.0,0.0,3.0,,,,,,,,,,,
13458,2019.0,34370,1,0,0,4.0,0.0,83000.0,,4.0,1,6,3,34,"1,2",1,"1,4",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,34370,,,,,,,,,,,1,,,1,4,,,,,,,,,,,,,,,
13459,2019.0,34380,1,0,0,4.0,0.0,74000.0,,4.0,1,7,4,34,"1,2,6",1,"2,5",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,34380,,,,,,,,,,,1,,,2,5,,,,,,,,,,,,,,,
13460,2019.0,34020,1,0,0,4.0,0.0,50000.0,,4.0,2,2,4,34,"1,6",1,"2,4,1",3,3.0,,,1.0,,,,,1.0,,,,,,,,,,,34020,,,,,,,,,,,1,,,2,4,1,,,,,,,,,,,,,,
13461,2019.0,35020,1,0,0,6.0,0.0,62000.0,,4.0,1,2,4,34,"1,2,6",1,"2,12,11",2,2.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,35020,,,,,,,,,,,1,,,2,12,11,,,,,,,,,,,,,,
13462,2019.0,"23050,33360",2,"0,0",,2.0,0.0,81000.0,,4.0,1,2,5,34,"1,4,6",6,"14,11,1",3,3.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,23050,33360.0,,,,,,,,,,6,,,14,11,1,0.0,0.0,,,,,,,,,,,,
13463,2019.0,34380,1,0,0,4.0,0.0,280000.0,,4.0,2,5,7,34,"2,6,11",1,"1,2,7",5,5.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,34380,,,,,,,,,,,1,,,1,2,7,,,,,,,,,,,,,,
13464,2019.0,"34330,34330,33020",3,"0,1,2",3,4.0,1.0,550000.0,,4.0,1,4,7,34,"1,2,6",1,"6,1,8",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,34330,34330.0,33020.0,,,,,,,,,1,,,6,1,8,0.0,3.0,3.0,3.0,,,,,,,,,,
13465,2019.0,34050,1,0,0,3.0,0.0,185010.0,,4.0,1,5,7,34,"2,3,6",1,"2,3,1",3,3.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,34050,,,,,,,,,,,1,,,2,3,1,,,,,,,,,,,,,,
13466,2019.0,34370,1,1,4,2.0,0.0,290000.0,,4.0,1,2,7,34,"2,5,7",1,"14,3,2",3,3.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,34370,,,,,,,,,,,1,,,14,3,2,4.0,,,,,,,,,,,,,
13467,2019.0,"36020,35050",2,"0,0",,4.0,0.0,240000.0,,4.0,1,5,8,34,"1,6",1,"4,7,1",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,36020,35050.0,,,,,,,,,,1,,,4,7,1,0.0,0.0,,,,,,,,,,,,
13468,2019.0,34030,1,2,3,3.0,1.0,490020.0,,4.0,1,3,8,34,"1,6",1,"3,4,2",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,34030,,,,,,,,,,,1,,,3,4,2,3.0,3.0,,,,,,,,,,,,
13469,2019.0,35380,1,3,3,4.0,2.0,590000.0,,4.0,2,4,8,34,"1,2,6",1,"2,1,4",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,35380,,,,,,,,,,,1,,,2,1,4,3.0,3.0,3.0,,,,,,,,,,,
13470,2019.0,11060,1,0,0,2.0,0.0,260000.0,,4.0,2,5,8,34,"1,6,8",2,"2,3,7",1,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,11060,,,,,,,,,,,2,,,2,3,7,,,,,,,,,,,,,,
13471,2019.0,34020,1,0,0,2.0,0.0,94000.0,,5.0,2,3,6,34,"1,2",1,"1,2",3,3.0,,,1.0,1.0,,,,,,,,,,,,,,,34020,,,,,,,,,,,1,,,1,2,,,,,,,,,,,,,,,
13472,2019.0,34040,1,0,0,2.0,0.0,111000.0,,5.0,1,2,6,34,"1,2,4",1,"4,1,14",3,3.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,34040,,,,,,,,,,,1,,,4,1,14,,,,,,,,,,,,,,
13474,2019.0,34310,1,0,0,4.0,0.0,121800.0,,5.0,2,5,6,34,1,1,2,3,3.0,,,1.0,,,,,,,,,,,,,,,,34310,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,
13475,2019.0,23010,1,0,0,2.0,0.0,185000.0,,4.0,2,2,7,34,"2,5,16",1,"1,14,8",3,3.0,,,,1.0,,,1.0,,,,,,,,,,1.0,,23010,,,,,,,,,,,1,,,1,14,8,,,,,,,,,,,,,,
13476,2019.0,11230,1,0,0,2.0,0.0,213000.0,,4.0,1,2,7,34,"2,5,8","6,5,2","5,4,1",3,3.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,11230,,,,,,,,,,,6,5,2,5,4,1,,,,,,,,,,,,,,
13477,2019.0,"34370,32060",2,"0,1",3,5.0,0.0,600000.0,,4.0,2,5,7,34,"1,2,6",1,"1,2,3",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,34370,32060.0,,,,,,,,,,1,,,1,2,3,0.0,3.0,,,,,,,,,,,,
13478,2019.0,"34030,34370",2,"0,0",,22.0,0.0,30000.0,,4.0,1,5,7,34,"1,2",7,"1,8,2",5,5.0,,,1.0,1.0,,,,,,,,,,,,,,,34030,34370.0,,,,,,,,,,7,,,1,8,2,0.0,0.0,,,,,,,,,,,,
13479,2019.0,34380,1,2,3,4.0,0.0,500000.0,,4.0,2,5,8,34,"1,6",1,"4,2,1",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,34380,,,,,,,,,,,1,,,4,2,1,3.0,3.0,,,,,,,,,,,,
13480,2019.0,34030,1,0,0,4.0,0.0,200000.0,,4.0,2,4,8,34,"1,6",1,"4,8",3,3.0,,,1.0,,,,,1.0,,,,,,,,,,,34030,,,,,,,,,,,1,,,4,8,,,,,,,,,,,,,,,
13481,2019.0,"11230,11060",2,1,9,2.0,0.0,310000.0,,4.0,1,2,8,34,"1,6",2,"2,1",3,3.0,,,1.0,,,,,1.0,,,,,,,,,,,11230,11060.0,,,,,,,,,,2,,,2,1,,9.0,,,,,,,,,,,,,
13482,2019.0,25020,1,0,0,2.0,0.0,80000.0,,4.0,2,1,8,34,"2,8",6,"4,5,7",3,3.0,,,,1.0,,,,,,1.0,,,,,,,,,25020,,,,,,,,,,,6,,,4,5,7,,,,,,,,,,,,,,
13483,2019.0,35010,1,0,0,3.0,0.0,85010.0,,4.0,1,7,9,34,"1,4,6",1,"2,11,1",5,5.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,35010,,,,,,,,,,,1,,,2,11,1,,,,,,,,,,,,,,
13484,2019.0,35010,1,0,0,2.0,0.0,77010.0,,4.0,2,6,9,34,"1,4,8",1,"2,11,1",1,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,35010,,,,,,,,,,,1,,,2,11,1,,,,,,,,,,,,,,
13486,2019.0,34360,1,0,0,1.0,,50000.0,,4.0,2,7,10,34,"1,2,4",6,"14,1,8",,,,,1.0,1.0,,1.0,,,,,,,,,,,,,34360,,,,,,,,,,,6,,,14,1,8,,,,,,,,,,,,,,
13487,2019.0,"29010,29010",2,"0,0",,1.0,,40000.0,,4.0,2,5,10,34,1,1,"4,5",,,,,1.0,,,,,,,,,,,,,,,,29010,29010.0,,,,,,,,,,1,,,4,5,,0.0,0.0,,,,,,,,,,,,
13488,2019.0,35040,1,0,0,6.0,0.0,300000.0,,5.0,2,2,10,34,"1,4",1,"1,11",3,3.0,,,1.0,,,1.0,,,,,,,,,,,,,35040,,,,,,,,,,,1,,,1,11,,,,,,,,,,,,,,,
13489,2019.0,"34340,34080",2,"0,0",,2.0,0.0,200000.0,,5.0,1,4,10,34,"1,6,8",1,"1,11",1,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,34340,34080.0,,,,,,,,,,1,,,1,11,,0.0,0.0,,,,,,,,,,,,
13490,2019.0,"11010,31010",2,"0,0",,4.0,2.0,200000.0,,5.0,2,3,10,34,"1,2,4",1,"14,13",1,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,11010,31010.0,,,,,,,,,,1,,,14,13,,0.0,0.0,,,,,,,,,,,,
13492,2019.0,34340,1,0,0,4.0,0.0,92000.0,,4.0,2,6,9,34,"1,2,6",1,"2,1,11","1,5",1.0,5.0,,1.0,1.0,,,,1.0,,,,,,,,,,,34340,,,,,,,,,,,1,,,2,1,11,,,,,,,,,,,,,,
13494,2019.0,34030,1,1,4,8.0,0.0,197000.0,,4.0,2,5,11,34,"1,2",1,"1,5,8","1,2",1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,34030,,,,,,,,,,,1,,,1,5,8,4.0,,,,,,,,,,,,,
13495,2019.0,34330,1,0,0,2.0,0.0,26000.0,,4.0,1,6,11,34,1,1,4,1,1.0,,,1.0,,,,,,,,,,,,,,,,34330,,,,,,,,,,,1,,,4,,,,,,,,,,,,,,,,
13496,2019.0,"31020,35010",2,"0,0",,4.0,2.0,94000.0,,4.0,1,3,11,34,"2,6",1,"2,8",1,1.0,,,,1.0,,,,1.0,,,,,,,,,,,31020,35010.0,,,,,,,,,,1,,,2,8,,0.0,0.0,,,,,,,,,,,,
13497,2019.0,"34040,29010",2,"0,0",,2.0,0.0,30000.0,,4.0,2,4,11,34,2,1,12,1,1.0,,,,1.0,,,,,,,,,,,,,,,34040,29010.0,,,,,,,,,,1,,,12,,,0.0,0.0,,,,,,,,,,,,
13498,2019.0,34330,1,0,0,2.0,0.0,300000.0,,4.0,1,3,10,34,"4,8,16",1,"8,1,7",3,3.0,,,,,,1.0,,,,1.0,,,,,,,1.0,,34330,,,,,,,,,,,1,,,8,1,7,,,,,,,,,,,,,,
13499,2019.0,"29010,35020,35040",3,"0,0,0",,2.0,0.0,120000.0,,4.0,2,2,10,34,"1,11",1,"1,5,9",3,3.0,,,1.0,,,,,,,,,,1.0,,,,,,29010,35020.0,35040.0,,,,,,,,,1,,,1,5,9,0.0,0.0,0.0,,,,,,,,,,,
13500,2019.0,"34360,34380",2,"0,0",,6.0,0.0,400020.0,,5.0,1,4,10,34,"1,2",1,"1,3,12",5,5.0,,,1.0,1.0,,,,,,,,,,,,,,,34360,34380.0,,,,,,,,,,1,,,1,3,12,0.0,0.0,,,,,,,,,,,,
13501,2019.0,34360,1,0,0,1.0,,28000.0,,3.0,1,7,10,34,"1,2",6,"15,8,5",,,,,1.0,1.0,,,,,,,,,,,,,,,34360,,,,,,,,,,,6,,,15,8,5,,,,,,,,,,,,,,
13502,2019.0,36470,1,1,4,3.0,0.0,610000.0,,5.0,2,5,12,34,"1,4,6",1,"1,11,12",1,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,36470,,,,,,,,,,,1,,,1,11,12,4.0,,,,,,,,,,,,,
13503,2019.0,34340,1,0,0,4.0,1.0,336000.0,,5.0,2,7,12,34,"1,5",1,"1,8,2","1,2",1.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,34340,,,,,,,,,,,1,,,1,8,2,,,,,,,,,,,,,,
13504,2019.0,"34040,34330,34040",3,"0,0,0",,3.0,0.0,69990.0,,4.0,1,6,12,34,1,1,"14,15",1,1.0,,,1.0,,,,,,,,,,,,,,,,34040,34330.0,34040.0,,,,,,,,,1,,,14,15,,0.0,0.0,0.0,,,,,,,,,,,
13505,2019.0,"33040,25040",2,"0,0",,2.0,0.0,100000.0,,5.0,1,5,12,34,"2,5,9",1,"14,9,4",1,1.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,33040,25040.0,,,,,,,,,,1,,,14,9,4,0.0,0.0,,,,,,,,,,,,
13506,2019.0,35010,1,0,0,2.0,0.0,126000.0,,4.0,1,2,1,34,"2,4,6",1,"2,14,1",3,3.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,35010,,,,,,,,,,,1,,,2,14,1,,,,,,,,,,,,,,
13507,2019.0,"34310,34010",2,"0,0",,3.0,0.0,153980.0,,5.0,2,4,2,34,"1,2,8",1,"7,8,2",3,3.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,34310,34010.0,,,,,,,,,,1,,,7,8,2,0.0,0.0,,,,,,,,,,,,
13508,2019.0,34030,1,0,0,2.0,0.0,150000.0,,5.0,1,6,2,34,"1,2",1,"1,4,5",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,34030,,,,,,,,,,,1,,,1,4,5,,,,,,,,,,,,,,
13509,2019.0,32060,1,1,3,60.0,0.0,5775000.0,,5.0,2,6,3,34,"1,2,4,8",7,"1,2",5,5.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,32060,,,,,,,,,,,7,,,1,2,,3.0,,,,,,,,,,,,,
13510,2019.0,"34380,34350",2,"0,0",,5.0,0.0,314000.0,,5.0,2,4,3,34,"1,2,5,8",1,"4,1,2","1,3",1.0,3.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,34380,34350.0,,,,,,,,,,1,,,4,1,2,0.0,0.0,,,,,,,,,,,,
13511,2019.0,34030,1,0,0,4.0,0.0,256000.0,,5.0,1,7,3,34,"1,2,8",1,"8,2,1",1,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,34030,,,,,,,,,,,1,,,8,2,1,,,,,,,,,,,,,,
13512,2019.0,"34330,34360",2,"0,0",,3.0,0.0,199980.0,,5.0,1,6,3,34,"1,2",1,"8,4,1",3,3.0,,,1.0,1.0,,,,,,,,,,,,,,,34330,34360.0,,,,,,,,,,1,,,8,4,1,0.0,0.0,,,,,,,,,,,,
13513,2019.0,35010,1,0,0,5.0,0.0,202000.0,,5.0,2,5,3,34,"1,2,4,8",1,"4,2,1",3,3.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,35010,,,,,,,,,,,1,,,4,2,1,,,,,,,,,,,,,,
13514,2019.0,39010,1,2,1,4.0,0.0,2840000.0,,4.0,1,2,3,34,"1,2,4,5,8","8,1,3","2,1,14",3,3.0,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,39010,,,,,,,,,,,8,1,3,2,1,14,1.0,1.0,,,,,,,,,,,,
13515,2019.0,34340,1,0,0,4.0,0.0,53000.0,,4.0,2,4,4,34,"5,6",1,"1,4,2",1,1.0,,,,,,,1.0,1.0,,,,,,,,,,,34340,,,,,,,,,,,1,,,1,4,2,,,,,,,,,,,,,,
13516,2019.0,35370,1,0,0,5.0,0.0,91000.0,,4.0,2,5,4,34,"1,6",1,"2,1,5",3,3.0,,,1.0,,,,,1.0,,,,,,,,,,,35370,,,,,,,,,,,1,,,2,1,5,,,,,,,,,,,,,,
13517,2019.0,34030,1,0,0,4.0,0.0,70500.0,,4.0,2,6,4,34,"1,2,3",1,"2,1,4",3,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,34030,,,,,,,,,,,1,,,2,1,4,,,,,,,,,,,,,,
13518,2019.0,34380,1,0,0,25.0,0.0,50000.0,,4.0,2,7,5,34,"1,6",7,"5,2,4",5,5.0,,,1.0,,,,,1.0,,,,,,,,,,,34380,,,,,,,,,,,7,,,5,2,4,,,,,,,,,,,,,,
13519,2019.0,31100,1,0,0,25.0,0.0,50000.0,,4.0,1,7,5,34,"1,6",7,"11,2,14",5,5.0,,,1.0,,,,,1.0,,,,,,,,,,,31100,,,,,,,,,,,7,,,11,2,14,,,,,,,,,,,,,,
13520,2019.0,35040,1,0,0,40.0,0.0,30000.0,,5.0,1,7,11,34,1,6,"2,4,1",5,5.0,,,1.0,,,,,,,,,,,,,,,,35040,,,,,,,,,,,6,,,2,4,1,,,,,,,,,,,,,,
13521,2019.0,"34370,35040",2,"0,1",3,4.0,0.0,350000.0,,5.0,2,6,11,34,"1,2",1,"14,2,5","1,3",1.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,34370,35040.0,,,,,,,,,,1,,,14,2,5,0.0,3.0,,,,,,,,,,,,
13522,2019.0,34050,1,0,0,2.0,0.0,53000.0,,5.0,2,2,11,34,"1,2,8",6,"14,5,2",3,3.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,34050,,,,,,,,,,,6,,,14,5,2,,,,,,,,,,,,,,
13523,2019.0,34050,1,0,0,3.0,1.0,69000.0,,5.0,1,4,11,34,8,1,"14,7",1,1.0,,,,,,,,,,1.0,,,,,,,,,34050,,,,,,,,,,,1,,,14,7,,,,,,,,,,,,,,,
13524,2019.0,31010,1,0,0,4.0,1.0,278000.0,,4.0,2,4,6,34,"1,2,6",1,"2,4",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,31010,,,,,,,,,,,1,,,2,4,,,,,,,,,,,,,,,
13525,2019.0,34020,1,0,0,2.0,0.0,150000.0,,4.0,2,6,6,34,"1,2,6",1,"2,4",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,34020,,,,,,,,,,,1,,,2,4,,,,,,,,,,,,,,,
13526,2019.0,11230,1,0,0,1.0,,70000.0,,4.0,1,3,6,34,"1,9,15","6,5,2","5,4",,,,,1.0,,,,,,,,1.0,,,,,1.0,,,11230,,,,,,,,,,,6,5,2,5,4,,,,,,,,,,,,,,,
13527,2019.0,"23050,34030",2,"0,0",,5.0,0.0,50000.0,,5.0,1,2,6,34,"1,2,3",1,"9,4",3,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,23050,34030.0,,,,,,,,,,1,,,9,4,,0.0,0.0,,,,,,,,,,,,
13528,2019.0,38110,1,1,3,3.0,0.0,369990.0,,4.0,1,5,6,34,"2,6,15,16",1,"5,14,2",1,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,38110,,,,,,,,,,,1,,,5,14,2,3.0,,,,,,,,,,,,,
13529,2019.0,34040,1,0,0,7.0,0.0,70000.0,,5.0,2,5,6,34,"1,2,4,6",1,"2,14",3,3.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,34040,,,,,,,,,,,1,,,2,14,,,,,,,,,,,,,,,
13530,2019.0,34030,1,0,0,2.0,0.0,82500.0,,4.0,2,3,7,34,"1,6,11",1,"11,1,14",3,3.0,,,1.0,,,,,1.0,,,,,1.0,,,,,,34030,,,,,,,,,,,1,,,11,1,14,,,,,,,,,,,,,,
13531,2019.0,34030,1,0,0,4.0,0.0,92000.0,,3.0,1,5,7,34,"1,2,6,17",1,"2,11,1","1,3",1.0,3.0,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,34030,,,,,,,,,,,1,,,2,11,1,,,,,,,,,,,,,,
13532,2019.0,35010,1,0,0,3.0,0.0,98480.0,,5.0,2,5,7,34,"1,2,4,6",1,"2,1,14",5,5.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,35010,,,,,,,,,,,1,,,2,1,14,,,,,,,,,,,,,,
13533,2019.0,35330,1,0,0,2.0,0.0,103500.0,,3.0,2,2,7,34,"1,4,6",1,"2,1,5",3,3.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,35330,,,,,,,,,,,1,,,2,1,5,,,,,,,,,,,,,,
13534,2019.0,33350,1,0,0,2.0,0.0,92500.0,,3.0,1,3,7,34,"1,6",1,"3,2,14",3,3.0,,,1.0,,,,,1.0,,,,,,,,,,,33350,,,,,,,,,,,1,,,3,2,14,,,,,,,,,,,,,,
13535,2019.0,32350,1,1,4,4.0,0.0,530000.0,,4.0,2,3,12,34,"1,2,6,8",1,"2,9,8",7,7.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,32350,,,,,,,,,,,1,,,2,9,8,4.0,,,,,,,,,,,,,
13536,2019.0,"34330,29010",2,"0,0",,2.0,0.0,86500.0,,4.0,1,5,12,34,"1,2,6",1,"4,2,8",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,34330,29010.0,,,,,,,,,,1,,,4,2,8,0.0,0.0,,,,,,,,,,,,
13537,2019.0,"38350,38050",2,2,4,6.0,2.0,2819940.0,,5.0,1,6,12,34,"1,2,6,8,15",1,"2,6,12",1,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,1.0,,,38350,38050.0,,,,,,,,,,1,,,2,6,12,4.0,4.0,,,,,,,,,,,,
13538,2019.0,38060,1,1,4,2.0,0.0,340000.0,,4.0,2,2,12,34,"1,2,3,6,15","6,10","2,9,1",3,3.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,38060,,,,,,,,,,,6,10,,2,9,1,4.0,,,,,,,,,,,,,
13539,2019.0,34330,1,1,11,10.0,1.0,28010.0,,4.0,2,5,8,34,"1,6",1,3,"1,2",1.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,34330,,,,,,,,,,,1,,,3,,,11.0,,,,,,,,,,,,,
13540,2019.0,"35020,34370",2,"0,0",,2.0,0.0,70000.0,,4.0,1,3,8,34,"2,4,6",1,"8,1,14",1,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,35020,34370.0,,,,,,,,,,1,,,8,1,14,0.0,0.0,,,,,,,,,,,,
13541,2019.0,"34050,35320",2,"0,0",,25.0,0.0,94000.0,,4.0,1,6,9,34,"1,11",7,2,5,5.0,,,1.0,,,,,,,,,,1.0,,,,,,34050,35320.0,,,,,,,,,,7,,,2,,,0.0,0.0,,,,,,,,,,,,
13542,2019.0,34370,1,0,0,5.0,0.0,145000.0,,4.0,1,2,9,34,"1,2",1,"2,4",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,34370,,,,,,,,,,,1,,,2,4,,,,,,,,,,,,,,,
13543,2019.0,34050,1,0,0,8.0,2.0,150000.0,,4.0,2,3,9,34,"1,2",1,2,1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,34050,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,
13544,2019.0,21070,1,1,9,3.0,0.0,256000.0,,4.0,1,2,10,34,"1,2,6",1,"2,4,1",2,2.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,21070,,,,,,,,,,,1,,,2,4,1,9.0,,,,,,,,,,,,,
13545,2019.0,34010,1,1,12,2.0,0.0,115000.0,,4.0,1,5,10,34,"2,6",1,"2,8",1,1.0,,,,1.0,,,,1.0,,,,,,,,,,,34010,,,,,,,,,,,1,,,2,8,,12.0,,,,,,,,,,,,,
13546,2019.0,34030,1,0,0,3.0,0.0,42000.0,,4.0,1,4,10,34,"1,6",1,"5,4",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,34030,,,,,,,,,,,1,,,5,4,,,,,,,,,,,,,,,
13547,2019.0,34340,1,0,0,4.0,0.0,42000.0,,4.0,2,4,10,34,"1,5,6",1,"2,5,1",3,3.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,34340,,,,,,,,,,,1,,,2,5,1,,,,,,,,,,,,,,
13548,2019.0,33020,1,0,0,6.0,0.0,63000.0,,4.0,2,5,10,34,"1,2",1,"2,5,1",3,3.0,,,1.0,1.0,,,,,,,,,,,,,,,33020,,,,,,,,,,,1,,,2,5,1,,,,,,,,,,,,,,
