,year,sex,age,age,month,living_area,satisfied,cost_total_trip,number_of_children,number_of_ppl,A6_1,A6_2,A6_3,A6_4,A6_5,A6_6,A6_7,A6_8,A6_9,A6_10,A6_11,A6_12,A6_13,A6_14,D_TRA1_SMONTH,D_TRA2_SMONTH,D_TRA3_SMONTH,D_TRA4_SMONTH,D_TRA5_SMONTH,D_TRA6_SMONTH,D_TRA7_SMONTH,D_TRA8_SMONTH,D_TRA1_1_SPOT1,D_TRA1_1_SPOT2,D_TRA1_1_SPOT3,D_TRA1_1_SPOT4,D_TRA1_1_SPOT5,D_TRA1_1_SPOT6,D_TRA1_1_SPOT7,D_TRA1_1_SPOT8,D_TRA1_1_SPOT9,D_TRA1_1_SPOT10,D_TRA2_1_SPOT1,D_TRA2_1_SPOT2,D_TRA2_1_SPOT3,D_TRA2_1_SPOT4,D_TRA2_1_SPOT5,D_TRA2_1_SPOT6,D_TRA2_1_SPOT7,D_TRA2_1_SPOT8,D_TRA2_1_SPOT9,D_TRA2_1_SPOT10,D_TRA3_1_SPOT1,D_TRA3_1_SPOT2,D_TRA3_1_SPOT3,D_TRA3_1_SPOT4,D_TRA3_1_SPOT5,D_TRA3_1_SPOT6,D_TRA3_1_SPOT7,D_TRA3_1_SPOT8,D_TRA3_1_SPOT9,D_TRA3_1_SPOT10,D_TRA4_1_SPOT1,D_TRA4_1_SPOT2,D_TRA4_1_SPOT3,D_TRA4_1_SPOT4,D_TRA4_1_SPOT5,D_TRA4_1_SPOT6,D_TRA4_1_SPOT7,D_TRA4_1_SPOT8,D_TRA4_1_SPOT9,D_TRA4_1_SPOT10,D_TRA5_1_SPOT1,D_TRA5_1_SPOT2,D_TRA5_1_SPOT3,D_TRA5_1_SPOT4,D_TRA5_1_SPOT5,D_TRA5_1_SPOT6,D_TRA5_1_SPOT7,D_TRA5_1_SPOT8,D_TRA5_1_SPOT9,D_TRA5_1_SPOT10,D_TRA6_1_SPOT1,D_TRA6_1_SPOT2,D_TRA6_1_SPOT3,D_TRA6_1_SPOT4,D_TRA6_1_SPOT5,D_TRA6_1_SPOT6,D_TRA6_1_SPOT7,D_TRA6_1_SPOT8,D_TRA6_1_SPOT9,D_TRA6_1_SPOT10,D_TRA7_1_SPOT1,D_TRA7_1_SPOT2,D_TRA7_1_SPOT3,D_TRA7_1_SPOT4,D_TRA7_1_SPOT5,D_TRA7_1_SPOT6,D_TRA7_1_SPOT7,D_TRA7_1_SPOT8,D_TRA7_1_SPOT9,D_TRA7_1_SPOT10,D_TRA8_1_SPOT1,D_TRA8_1_SPOT2,D_TRA8_1_SPOT3,D_TRA8_1_SPOT4,D_TRA8_1_SPOT5,D_TRA8_1_SPOT6,D_TRA8_1_SPOT7,D_TRA8_1_SPOT8,D_TRA8_1_SPOT9,D_TRA8_1_SPOT10,D_TRA1_S_Day,D_TRA2_S_Day,D_TRA3_S_Day,D_TRA4_S_Day,D_TRA5_S_Day,D_TRA6_S_Day,D_TRA7_S_Day,D_TRA8_S_Day,target_area,no_of_place,month,sleepnights,accommodation,target_beforesplit,transportation,reason,relationship_beforesplit
7715,2019.0,1,4,4,8,26,4.0,93000.0,2.0,4.0,,,,,,6.0,,,,,,,,,8.0,,,,,,,,37040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,37040,1,,1,6,"1,6",1,"5,14,3",1
7716,2019.0,2,5,5,8,26,4.0,140000.0,0.0,4.0,,,3.0,,,,,,,,,,,,8.0,,,,,,,,35010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,35010,1,,1,3,"1,2",1,"2,14,5",1
7717,2019.0,1,2,2,9,26,4.0,460000.0,0.0,4.0,,,3.0,,,,,,,,,,,,9.0,9.0,,,,,,,37370.0,,,,,,,,,,37020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,"37370,37020",2,,"2,1",3,"1,6","10,1","1,6,12",3
7718,2019.0,1,1,1,9,26,4.0,300000.0,0.0,3.0,,,,,,,,,9.0,,,,,,9.0,,,,,,,,36400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,36400,1,,1,9,"1,4,9",6,"1,9,2",3
7719,2019.0,2,2,2,9,26,4.0,100000.0,2.0,4.0,,,,,,,,,,,,,13.0,,9.0,,,,,,,,37020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,37020,1,,1,13,"1,4,6,15",1,"4,1,2",1
7720,2019.0,2,5,5,9,26,4.0,224970.0,0.0,3.0,,,,,,,,,,,,,,,9.0,9.0,,,,,,,37080.0,,,,,,,,,,21140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,"37080,21140",2,,"1,0",,"2,6",1,"8,1,12",3
7721,2019.0,2,4,4,12,26,4.0,412000.0,0.0,4.0,,,,,,,,8.0,,,,,,,12.0,,,,,,,,37020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,37020,1,,1,8,"1,6",1,"1,12,8",1
7722,2019.0,2,3,3,12,26,4.0,412000.0,2.0,4.0,,,,,,,,8.0,,,,,,,12.0,,,,,,,,37040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,37040,1,,1,8,"1,4,6",1,"1,11,13",1
7723,2019.0,2,2,2,10,26,4.0,50000.0,0.0,2.0,,,,,,,,,,,,,,,10.0,,,,,,,,37010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,37010,1,,0,,"1,4,6",1,"14,5,3",3
7724,2019.0,1,2,2,10,26,4.0,105000.0,,1.0,,,,,,,,,,,,,,,10.0,,,,,,,,38090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,38090,1,,0,,"1,6",1,"1,12",
7725,2019.0,1,1,1,10,26,4.0,47000.0,0.0,2.0,,,,,,,,,,,,,,,10.0,,,,,,,,21010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,21010,1,,0,,"1,2,6",6,"2,4,3",3
7726,2019.0,2,5,5,10,26,4.0,145000.0,,1.0,1.0,,,,,,,,,,,,,,10.0,,,,,,,,25010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,25010,1,,1,1,"1,6",6,14,
7727,2019.0,2,2,2,11,26,4.0,356000.0,,1.0,,,,,,,,,9.0,,,,,,11.0,,,,,,,,11240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,11240,1,,1,9,"6,9",2,11,
7728,2019.0,2,4,4,11,26,4.0,220000.0,0.0,4.0,,,3.0,,,,,,,,,,,,11.0,,,,,,,,32350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,32350,1,,1,3,"1,2,6",1,"8,11,1",1
7729,2019.0,1,3,3,11,26,4.0,100000.0,2.0,4.0,,,,,,,,,,,,,,,11.0,,,,,,,,21090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,21090,1,,0,,"2,4,6",1,"2,4,14",1
7730,2019.0,1,2,2,11,26,4.0,370000.0,0.0,2.0,,,3.0,,,,,,,,,,,,11.0,,,,,,,,39010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,39010,1,,2,3,"1,2,4,6","3,8","2,5,1",3
7731,2019.0,2,7,7,11,26,4.0,62000.0,0.0,4.0,,,,,,,,,,,,,,,11.0,,,,,,,,21140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,21140,1,,0,,"1,6",1,"8,14",1
7732,2019.0,2,5,5,11,26,4.0,40000.0,0.0,4.0,,,,,,,,,,,,,,,11.0,,,,,,,,37010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,37010,1,,0,,"1,2,6",1,"3,14,5",3
7733,2019.0,2,5,5,12,26,4.0,170000.0,0.0,2.0,,,,,,,,,,,,,,,12.0,,,,,,,,11230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,11230,1,,0,,"6,8",1,"5,7",1
7734,2019.0,2,7,7,12,26,4.0,500000.0,0.0,8.0,,,,,,,,,,,,,,,12.0,,,,,,,,21140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,21140,1,,0,,"1,6",1,"1,5,4",1
7735,2019.0,1,3,3,12,26,4.0,255000.0,,1.0,,,3.0,,,,,,,,,,,,12.0,,,,,,,,32070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,32070,1,,1,3,"1,2,6",1,"2,1,14",
7736,2019.0,2,2,2,1,26,4.0,110000.0,0.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,21310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,21310,1,,0,,"1,2",1,"3,14",3
7737,2019.0,1,2,2,1,26,4.0,70000.0,0.0,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,37020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,37020,1,,0,,"1,2,4",1,"14,12,3",3
7738,2019.0,1,3,3,1,26,4.0,305020.0,1.0,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,37020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,37020,1,,0,,"1,4,11",1,"13,14",1
7739,2019.0,2,4,4,1,26,4.0,629980.0,2.0,4.0,,,,,,,,,,,,12.0,,,1.0,,,,,,,,32020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,32020,1,,2,12,"1,6,8",1,"10,2,5",1
7740,2019.0,1,6,6,1,26,4.0,1325000.0,0.0,5.0,,,3.0,,,,,,,,,,,,1.0,,,,,,,,39010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,39010,1,,2,3,"1,2,5,6","3,8","2,12,9",1
7741,2019.0,2,4,4,1,26,4.0,435060.0,2.0,9.0,,,3.0,,,,,,,,,,,,1.0,,,,,,,,21090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,21090,1,,1,3,"1,2,6",1,"14,12","1,2"
7742,2019.0,2,5,5,1,26,4.0,408000.0,0.0,4.0,,,,,,,,,,,,,,,1.0,,,,,,,,21140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,21140,1,,0,,"1,2,8",1,"2,1,8",1
7743,2019.0,2,6,6,2,26,4.0,30000.0,0.0,3.0,,,,,,,,,,,,,,,2.0,,,,,,,,37020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,37020,1,,0,,"1,2,6",1,"8,11,3",3
7744,2019.0,1,4,4,2,26,4.0,297500.0,0.0,4.0,,,,,,,,,,,,,,,2.0,,,,,,,,11230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,11230,1,,0,,"2,8",1,"2,8",1
7745,2019.0,2,3,3,2,26,4.0,1000000.0,1.0,4.0,,,,,,,,,,10.0,,,,,2.0,,,,,,,,39010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,39010,1,,2,10,"1,2,8","3,8","14,3,7",1
7746,2019.0,1,4,4,3,26,4.0,95000.0,1.0,5.0,,,,,,,,,,,,,,,3.0,,,,,,,,37020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,37020,1,,0,,"1,4",1,"1,5",1
7747,2019.0,2,3,3,3,26,4.0,197020.0,2.0,6.0,,,,,,,,,,,,12.0,,,3.0,,,,,,,,21050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,21050,1,,1,12,"1,6",1,"13,4,5",1
7748,2019.0,2,6,6,3,26,4.0,90000.0,0.0,4.0,,,,,,,,,,,,,,,3.0,,,,,,,,38080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,38080,1,,0,,6,1,"8,12",3
7749,2019.0,1,5,5,3,26,4.0,330030.0,0.0,3.0,,,3.0,,,,,,,,,,,,3.0,,,,,,,,38360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,38360,1,,1,3,1,1,"5,2,3",1
7750,2019.0,2,5,5,3,26,4.0,32000.0,0.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,37080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,37080,1,,0,,1,6,"3,9,11",1
7751,2019.0,1,2,2,3,26,4.0,100020.0,1.0,3.0,,,,,,,,,,,,,,,3.0,,,,,,,,21090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,21090,1,,0,,1,1,"1,4,9",1
7752,2019.0,2,5,5,2,26,4.0,90000.0,,1.0,,,,,,,,,,,,12.0,,,2.0,,,,,,,,36320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,36320,1,,1,12,1,6,"11,14",
7753,2019.0,2,4,4,2,26,4.0,330000.0,0.0,4.0,,,,,,,,,,,,,,,2.0,,,,,,,,21040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,21040,1,,0,,1,1,"1,7,3",1
7754,2019.0,2,2,2,3,26,4.0,250000.0,0.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,11010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,11010,1,,0,,8,2,"7,2",3
7755,2019.0,2,5,5,3,26,4.0,590000.0,0.0,16.0,,,3.0,,,,,,,,,,,,3.0,,,,,,,,33380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,33380,1,,1,3,6,1,"1,6",1
7756,2019.0,2,3,3,4,26,4.0,40000.0,2.0,4.0,,,,,,,,,,,,,,,4.0,,,,,,,,38110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,38110,1,,0,,"2,6",1,"2,8,14",1
7757,2019.0,1,2,2,4,26,4.0,74000.0,0.0,3.0,,,,,,,,,,,,,,,4.0,,,,,,,,37020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,37020,1,,0,,"1,4,6",1,"2,1,14",1
7758,2019.0,1,3,3,4,26,4.0,42000.0,0.0,4.0,,,,,,,,,,,,,,,4.0,,,,,,,,21140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,21140,1,,0,,"1,2,6",1,"2,5,9",1
7759,2019.0,1,4,4,4,26,4.0,72000.0,0.0,2.0,,,,,,,,,,,,,,,4.0,,,,,,,,38030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,38030,1,,0,,"1,4,6",1,"11,2",1
7760,2019.0,2,5,5,4,26,4.0,102000.0,0.0,2.0,,,,,,,,,,,,,,,4.0,,,,,,,,36390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36390,1,,0,,"1,6",7,"5,1,4",3
7761,2019.0,1,6,6,4,26,4.0,195000.0,0.0,2.0,,,,,,,,,,,,,,,4.0,,,,,,,,25030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,25030,1,,0,,"1,2,6",1,"2,11,8",1
7762,2019.0,2,4,4,4,26,4.0,115000.0,1.0,4.0,,,,,,,,,,,,,,,4.0,,,,,,,,21100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,21100,1,,0,,"1,6,8",1,"1,9,5",1
7763,2019.0,2,2,2,4,26,4.0,56000.0,0.0,2.0,,,,,,,,,,,,,,,4.0,,,,,,,,21140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,21140,1,,0,,"2,6,17",1,"9,3,8",3
7764,2019.0,1,5,5,4,26,4.0,145000.0,0.0,2.0,,,,,,,,,,,,,,,4.0,,,,,,,,32030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,32030,1,,0,,"1,2,4,6",1,"11,2,8",1
7765,2019.0,1,2,2,4,26,4.0,103000.0,0.0,2.0,,,,,,,,,,,,,,,4.0,,,,,,,,22070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,22070,1,,0,,"1,2,6",1,"2,8,9",3
7766,2019.0,1,3,3,4,26,4.0,95000.0,0.0,2.0,,,,,,,,,,,,,,,4.0,,,,,,,,38400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,38400,1,,0,,"1,2,6",1,"2,1,14",3
7767,2019.0,2,6,6,4,26,4.0,723010.0,1.0,4.0,,,3.0,,,,,,,,,,,,4.0,,,,,,,,39020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,39020,1,,2,3,"1,2,6","3,10,8","2,1,8",1
7768,2019.0,2,4,4,4,26,4.0,94000.0,0.0,2.0,,,,,,,,,,,,,,,4.0,,,,,,,,38050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,38050,1,,0,,"1,2,6",1,"8,2,9",1
7769,2019.0,2,5,5,4,26,4.0,123000.0,0.0,3.0,,,,,,,,,,,,,,,4.0,,,,,,,,21070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,21070,1,,0,,"1,2,6",1,"8,9,2",3
7770,2019.0,2,1,1,4,26,4.0,50000.0,0.0,2.0,,,,,,,,,,,,,,,4.0,,,,,,,,21090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,21090,1,,0,,"1,2,6",1,"4,3",3
7771,2019.0,1,4,4,4,26,4.0,43000.0,0.0,2.0,,,,,,,,,,,,,,,4.0,,,,,,,,21090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,21090,1,,0,,"1,2,6",1,"2,1,8",1
7772,2019.0,1,5,5,5,26,4.0,46000.0,,1.0,,,,,,,,,,,,,,,5.0,,,,,,,,37010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,37010,1,,0,,"1,4,16",11,"2,5,4",
7773,2019.0,1,3,3,5,26,4.0,75000.0,2.0,4.0,,,3.0,,,,,,,,,,,,5.0,,,,,,,,37020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,37020,1,,1,3,"1,2,4",1,"3,14,5",1
7774,2019.0,1,2,2,5,26,4.0,106000.0,,1.0,,,,,,,,,,,,,,,5.0,,,,,,,,21090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,21090,1,,0,,"1,2",1,"4,3,5",
7775,2019.0,1,4,4,5,26,4.0,101000.0,0.0,40.0,,,3.0,,,,,,,,,,,,5.0,,,,,,,,32030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,32030,1,,1,3,"1,2,6",6,"1,2,5",5
7776,2019.0,2,1,1,5,26,4.0,87000.0,0.0,3.0,,,,,,,,,,,,,,,5.0,,,,,,,,38110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,38110,1,,0,,"1,6",1,"4,2",3
7777,2019.0,1,3,3,6,26,4.0,273000.0,1.0,3.0,,2.0,,,,,,,,,,,,,6.0,,,,,,,,21140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,21140,1,,2,2,"1,3,4",1,"8,2,1",1
7778,2019.0,2,4,4,6,26,4.0,196000.0,0.0,4.0,,,,,,,,,,,,12.0,,,6.0,,,,,,,,37070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,37070,1,,1,12,"1,4,6",1,"14,4,6",1
7779,2019.0,2,2,2,6,26,3.0,50000.0,0.0,2.0,,,3.0,,,,,,,,,,,,6.0,,,,,,,,22070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,22070,1,,1,3,"5,6,16",6,"1,14,2",3
7780,2019.0,1,5,5,6,26,4.0,160000.0,0.0,2.0,,,,,,,,,,,,,,,6.0,,,,,,,,21090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,21090,1,,0,,"1,4,6,16",1,"12,2,10",1
7781,2019.0,1,3,3,7,26,4.0,105000.0,2.0,4.0,,,,,,,,,,,,,,,7.0,7.0,,,,,,,38070.0,,,,,,,,,,38070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,"38070,38070",2,,"1,0",,"1,4",1,5,1
7782,2019.0,2,5,5,7,26,4.0,430000.0,0.0,2.0,1.0,,,,,,,,,,,,,,7.0,,,,,,,,36360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,36360,1,,1,1,"1,6",1,"1,11",1
