,year,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,target_area7,target_area8,target_area9,target_area10,target_area11,no_of_place,sleepnights_1,sleepnights_2,sleepnights_3,sleepnights_4,sleepnights_5,sleepnights_6,sleepnights_7,sleepnights_8,accommodation_1,accommodation_2,accommodation_3,number_of_ppl,number_of_children,cost_total_trip,satisfied,sex,age,month,living_area,transportation1,transportation2,transportation3,reason1,reason2,reason3,relationship1,relationship2,relationship3,target
3177,2019,22010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,100000,4,2,1,12,37,6,0,0,2,1,0,3,0,0,"힐링,호캉스"
3178,2019,22020,22020,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,70000,4,1,6,12,37,1,0,0,11,0,0,1,0,0,"힐링,호캉스"
3179,2019,22070,22070,22070,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,30000,3,1,3,12,37,6,0,0,4,0,0,0,0,0,"힐링,호캉스"
3180,2019,37020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,100000,4,1,5,12,37,1,0,0,2,4,5,1,0,0,"힐링,호캉스"
3181,2019,37020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,249990,4,2,1,6,37,1,0,0,1,9,12,1,3,0,엑티비티
3182,2019,37360,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,100000,5,2,3,6,37,1,0,0,3,11,4,3,0,0,"식도락,맛집투어"
3183,2019,37040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,260010,4,2,3,9,37,1,0,0,4,2,0,1,0,0,"힐링,호캉스"
3184,2019,11210,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,2,0,290000,4,2,1,9,37,2,5,0,1,11,0,3,0,0,"축제,관광"
3185,2019,11230,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,4,0,190000,4,1,2,9,37,1,0,0,2,0,0,3,0,0,"힐링,호캉스"
3186,2019,36030,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,3,0,190000,4,2,2,9,37,1,0,0,5,2,0,3,0,0,"힐링,호캉스"
3187,2019,37350,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,30000,4,1,6,9,37,6,0,0,8,0,0,5,0,0,"힐링,호캉스"
3188,2019,36310,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0,50000,4,2,5,10,37,7,0,0,2,14,0,5,0,0,"힐링,호캉스"
3189,2019,21090,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,90000,4,1,2,10,37,1,0,0,1,0,0,3,0,0,"힐링,호캉스"
3190,2019,37330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,80000,4,2,2,10,37,1,0,0,2,11,0,3,0,0,"힐링,호캉스"
3191,2019,37070,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,100000,4,1,4,10,37,1,0,0,4,0,0,1,0,0,"힐링,호캉스"
3192,2019,26020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,150000,4,1,4,11,37,1,0,0,1,11,5,1,0,0,"힐링,호캉스"
3193,2019,37070,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,50000,4,1,7,10,37,1,0,0,4,5,0,1,0,0,"힐링,호캉스"
3194,2019,32070,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,0,0,1,0,110000,4,1,6,10,37,1,0,0,2,0,0,0,0,0,"힐링,호캉스"
3195,2019,21060,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,40,0,50000,4,2,4,10,37,7,0,0,1,2,0,4,0,0,"힐링,호캉스"
3196,2019,32070,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,35000,4,1,5,10,37,7,0,0,2,14,1,5,0,0,"힐링,호캉스"
3197,2019,37100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,25000,4,2,7,10,37,7,0,0,11,0,0,5,0,0,"힐링,호캉스"
3198,2019,37100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,30000,4,2,4,12,37,7,0,0,1,2,0,5,0,0,"힐링,호캉스"
3199,2019,37020,37070,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4,0,0,4,0,500000,4,2,5,12,37,1,0,0,4,5,8,1,0,0,"힐링,호캉스"
3200,2019,39010,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,2,0,950000,4,1,5,12,37,3,10,0,1,2,0,1,0,0,"힐링,호캉스"
3201,2019,37350,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,90000,4,1,6,12,37,1,0,0,9,5,0,3,0,0,"힐링,호캉스"
3202,2019,37350,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,100000,4,1,3,12,37,1,0,0,3,4,0,3,0,0,"힐링,호캉스"
3203,2019,31190,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,3,0,5,3,1320000,4,2,3,11,37,1,0,0,1,14,0,1,0,0,"힐링,호캉스"
3204,2019,37100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,100000,4,1,5,11,37,1,0,0,2,0,0,3,0,0,"힐링,호캉스"
3205,2019,38350,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,30000,3,1,5,12,37,7,0,0,11,1,0,5,0,0,"힐링,호캉스"
3206,2019,22310,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,75000,4,1,5,12,37,1,0,0,1,0,0,1,0,0,"힐링,호캉스"
3207,2019,37350,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,50000,4,2,4,12,37,1,0,0,2,5,0,1,0,0,"힐링,호캉스"
3208,2019,37040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,185000,4,1,4,12,37,1,0,0,1,14,0,1,0,0,"힐링,호캉스"
3209,2019,22060,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,200000,4,1,5,6,37,1,0,0,9,5,0,1,0,0,"힐링,호캉스"
3210,2019,37020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,200000,3,2,3,6,37,1,0,0,4,9,0,1,0,0,엑티비티
3211,2019,32060,32400,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4,0,0,4,2,552000,5,1,4,1,37,1,0,0,12,2,0,1,0,0,"힐링,호캉스"
3212,2019,31190,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,12,12,0,6,2,266000,5,2,6,1,37,1,0,0,2,0,0,1,0,0,엑티비티
3213,2019,37400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,120,0,20000,4,2,5,1,37,7,0,0,3,5,14,5,0,0,"힐링,호캉스"
3214,2019,37410,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,40000,4,1,6,1,37,7,0,0,1,3,14,5,0,0,"힐링,호캉스"
3215,2019,33030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,102000,4,1,4,1,37,1,0,0,5,4,2,1,0,0,"힐링,호캉스"
3216,2019,33040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,3,786890,4,2,7,11,37,1,0,0,1,14,2,1,0,0,"힐링,호캉스"
3217,2019,26310,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,145980,4,1,5,11,37,1,0,0,4,14,1,3,0,0,"힐링,호캉스"
3218,2019,35330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,58000,4,2,6,11,37,7,0,0,3,1,0,5,0,0,"힐링,호캉스"
3219,2019,37060,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,60000,4,1,6,2,37,7,0,0,1,14,0,5,0,0,"힐링,호캉스"
3220,2019,26020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,220000,4,2,2,3,37,1,0,0,7,14,0,1,0,0,엑티비티
3221,2019,31190,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,12,12,0,2,0,150000,4,2,3,1,37,6,2,0,2,10,1,3,0,0,"축제,관광"
3222,2019,35360,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,0,35000,4,2,6,1,37,7,0,0,1,2,14,5,0,0,"힐링,호캉스"
3223,2019,37010,32400,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,2,0,95000,4,1,5,6,37,1,0,0,4,14,8,1,0,0,"식도락,맛집투어"
3224,2019,34370,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70,0,40000,4,2,6,6,37,7,0,0,14,3,1,5,0,0,"힐링,호캉스"
3225,2019,37400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,50000,4,1,7,7,37,7,0,0,1,9,2,5,0,0,"힐링,호캉스"
3226,2019,38080,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,11000,4,2,5,7,37,7,2,0,3,14,1,5,0,0,"힐링,호캉스"
3227,2019,35330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,200000,4,1,5,9,37,1,0,0,14,0,0,1,0,0,"힐링,호캉스"
3228,2019,22020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000,4,1,6,9,37,6,0,0,2,0,0,0,0,0,"힐링,호캉스"
3229,2019,37010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,20000,4,2,7,9,37,1,0,0,14,5,0,1,0,0,"힐링,호캉스"
3230,2019,37010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,235000,4,2,6,9,37,1,0,0,7,1,0,1,0,0,엑티비티
3231,2019,38400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,160000,4,1,3,9,37,1,0,0,1,2,0,1,0,0,"축제,관광"
3232,2019,38090,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,170000,4,1,4,9,37,1,0,0,2,0,0,1,0,0,"힐링,호캉스"
3233,2019,34060,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,115000,4,2,6,10,37,7,0,0,1,14,0,5,0,0,"힐링,호캉스"
3234,2019,35040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,41000,4,1,7,10,37,7,0,0,1,14,3,5,0,0,"힐링,호캉스"
3235,2019,38060,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,3,0,15,0,583920,4,1,5,10,37,7,8,0,11,1,14,3,0,0,"힐링,호캉스"
3236,2019,37080,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,0,0,2,0,222000,4,2,5,10,37,1,0,0,1,5,14,1,0,0,"힐링,호캉스"
3237,2019,38090,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,30000,5,2,4,4,37,7,0,0,14,2,1,5,0,0,"힐링,호캉스"
3238,2019,36020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,30000,4,1,3,5,37,7,0,0,3,1,2,7,0,0,"힐링,호캉스"
3239,2019,34030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,31000,4,2,4,7,37,7,0,0,5,3,1,5,0,0,"힐링,호캉스"
3240,2019,34060,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,0,0,4,2,278000,4,1,4,7,37,1,0,0,1,6,5,1,0,0,"힐링,호캉스"
3241,2019,31240,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,197400,4,2,4,7,37,1,0,0,14,0,0,3,0,0,"힐링,호캉스"
3242,2019,38050,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10,0,0,10,4,237980,5,2,3,7,37,1,0,0,2,14,1,1,0,0,"힐링,호캉스"
3243,2019,22070,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,78000,4,1,2,8,37,2,6,0,1,2,14,3,0,0,"힐링,호캉스"
3244,2019,26030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,50000,4,1,6,9,37,1,0,0,2,0,0,3,0,0,"힐링,호캉스"
3245,2019,37010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,152000,4,2,5,9,37,1,0,0,7,0,0,1,0,0,엑티비티
3246,2019,38090,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,45000,4,1,4,9,37,1,0,0,1,14,2,3,0,0,"힐링,호캉스"
3247,2019,39020,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,9,9,0,5,0,742970,5,1,2,9,37,8,3,4,2,14,5,3,0,0,"힐링,호캉스"
3248,2019,37070,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,5,175000,4,2,3,10,37,1,0,0,1,10,0,5,0,0,엑티비티
3249,2019,37010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,151000,4,1,4,10,37,1,0,0,1,0,0,1,0,0,"힐링,호캉스"
3250,2019,37010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,200000,5,2,5,10,37,1,0,0,4,3,1,3,0,0,"힐링,호캉스"
3251,2019,31190,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,0,0,4,0,243000,4,2,3,11,37,6,10,0,5,1,14,3,0,0,"축제,관광"
3252,2019,37010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,99990,5,2,2,11,37,1,0,0,2,1,5,1,0,0,"힐링,호캉스"
3253,2019,22010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,250000,4,2,4,12,37,1,0,0,14,2,5,1,0,0,"힐링,호캉스"
3254,2019,32030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0,308000,5,1,5,12,37,7,0,0,14,1,3,5,0,0,"힐링,호캉스"
3255,2019,22010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,95000,4,2,2,1,37,6,0,0,14,1,4,3,0,0,엑티비티
3256,2019,37350,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,100000,4,1,5,11,37,1,0,0,11,0,0,1,0,0,"축제,관광"
3257,2019,37050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,250000,4,1,5,12,37,1,0,0,2,0,0,3,0,0,"힐링,호캉스"
3258,2019,39010,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,3,0,4,2,380000,4,1,4,4,37,3,8,0,1,3,0,1,0,0,"힐링,호캉스"
3259,2019,22310,38370,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,1,99960,4,1,3,4,37,1,0,0,4,0,0,1,0,0,"힐링,호캉스"
3260,2019,37100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,200000,4,1,3,1,37,1,0,0,1,0,0,3,0,0,"힐링,호캉스"
3261,2019,36480,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,25000,4,2,5,1,37,7,0,0,14,1,11,5,0,0,"힐링,호캉스"
3262,2019,37050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,110000,4,1,1,4,37,6,0,0,7,0,0,3,0,0,엑티비티
3263,2019,22010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,60000,3,1,2,4,37,2,0,0,8,7,0,3,0,0,"식도락,맛집투어"
3264,2019,37420,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,50000,4,2,6,5,37,1,0,0,4,0,0,3,0,0,"식도락,맛집투어"
3265,2019,37040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,200000,4,1,5,6,37,1,0,0,8,2,12,1,0,0,"식도락,맛집투어"
3266,2019,37050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,100000,4,2,3,4,37,1,0,0,4,0,0,1,0,0,"힐링,호캉스"
3267,2019,37330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,50000,4,1,6,5,37,1,0,0,2,0,0,1,0,0,"힐링,호캉스"
3268,2019,38050,37410,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,40000,5,1,4,5,37,1,0,0,2,0,0,0,0,0,엑티비티
3269,2019,22050,21110,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,12,12,6,2,300000,5,2,5,7,37,1,0,0,2,8,0,1,0,0,"힐링,호캉스"
3270,2019,32070,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,30000,5,2,7,7,37,7,0,0,2,0,0,5,0,0,"힐링,호캉스"
3271,2019,37410,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,100000,4,1,4,8,37,1,0,0,2,0,0,1,0,0,"힐링,호캉스"
3272,2019,33380,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,604980,5,2,6,9,37,1,0,0,10,0,0,1,0,0,엑티비티
3273,2019,37010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,150000,4,1,1,7,37,1,0,0,2,0,0,1,0,0,"힐링,호캉스"
3274,2019,11010,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,279990,4,2,3,7,37,6,2,0,2,1,0,3,0,0,"힐링,호캉스"
3275,2019,37010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,70000,4,2,5,7,37,1,0,0,1,8,0,3,0,0,"힐링,호캉스"
3276,2019,37350,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,150000,5,2,4,10,37,1,0,0,2,0,0,3,0,0,"힐링,호캉스"
3277,2019,37020,37020,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,116000,4,1,2,10,37,1,0,0,1,0,0,3,0,0,"축제,관광"
3278,2019,22010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,70000,4,1,1,9,37,6,0,0,7,0,0,3,0,0,엑티비티
3279,2019,37350,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,60000,4,1,5,11,37,8,0,0,2,0,0,5,0,0,"힐링,호캉스"
3280,2019,25040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,70980,4,2,2,11,37,1,0,0,2,0,0,1,0,0,엑티비티
3281,2019,37410,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,30000,4,2,4,10,37,1,0,0,2,0,0,3,0,0,"힐링,호캉스"
3282,2019,37050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,55300,4,2,7,10,37,1,0,0,1,0,0,3,0,0,"힐링,호캉스"
3283,2019,37420,37350,37350,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,6,6,6,2,0,50000,3,1,3,12,37,1,0,0,11,0,0,3,0,0,엑티비티
3284,2019,37090,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,71000,5,2,4,12,37,1,0,0,4,12,0,1,0,0,"힐링,호캉스"
3285,2019,37410,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,30000,4,2,6,11,37,1,0,0,2,0,0,3,0,0,"힐링,호캉스"
3286,2019,37050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,50000,4,1,5,11,37,1,0,0,2,0,0,3,0,0,"힐링,호캉스"
3287,2019,37030,37030,37030,37030,37030,37030,37030,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,50000,3,2,2,10,37,1,0,0,2,0,0,1,0,0,"힐링,호캉스"
3288,2019,37040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,70000,4,2,2,6,37,1,0,0,2,14,1,1,0,0,"힐링,호캉스"
3289,2019,37030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,100020,3,1,5,6,37,1,0,0,14,0,0,1,0,0,"힐링,호캉스"
3290,2019,38370,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,4,2,190000,4,1,4,6,37,1,0,0,2,13,1,1,0,0,"힐링,호캉스"
3291,2019,36320,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,8,2,570010,4,1,3,7,37,1,0,0,2,1,0,1,0,0,"힐링,호캉스"
3292,2019,32350,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,30000,4,2,5,3,37,7,0,0,11,0,0,5,0,0,"힐링,호캉스"
3293,2019,33340,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,130020,4,1,2,3,37,1,0,0,3,1,0,1,0,0,"힐링,호캉스"
3294,2019,37020,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,4,0,390000,4,1,6,3,37,1,0,0,1,0,0,1,0,0,"힐링,호캉스"
3295,2019,37040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,87000,4,1,3,4,37,1,0,0,1,9,4,3,0,0,엑티비티
3296,2019,22010,37010,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,45000,5,1,2,4,37,1,0,0,3,2,4,3,0,0,"식도락,맛집투어"
3297,2019,37030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,50000,4,2,2,4,37,1,0,0,2,4,1,1,0,0,"힐링,호캉스"
3298,2019,37100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,40000,4,1,5,4,37,1,0,0,1,2,0,1,0,0,"힐링,호캉스"
3299,2019,38090,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,100000,5,2,5,4,37,1,0,0,11,1,0,3,0,0,"힐링,호캉스"
3300,2019,38060,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,45000,4,2,6,4,37,1,0,0,14,0,0,3,0,0,"힐링,호캉스"
3301,2019,22040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,55000,4,2,6,5,37,2,5,0,14,4,9,0,0,0,"힐링,호캉스"
3302,2019,22010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,100000,4,1,3,5,37,1,0,0,9,4,5,1,0,0,"힐링,호캉스"
3303,2019,25020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,230000,4,2,3,5,37,1,0,0,11,2,0,1,0,0,엑티비티
3304,2019,32410,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30000,4,1,5,5,37,1,0,0,9,11,0,0,0,0,"힐링,호캉스"
3305,2019,37090,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,209970,3,1,3,6,37,1,0,0,2,14,0,1,0,0,"힐링,호캉스"
3306,2019,21090,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,60000,4,2,5,6,37,1,0,0,4,1,0,1,0,0,"힐링,호캉스"
3307,2019,32050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,35000,4,2,7,6,37,7,0,0,2,14,0,5,0,0,"힐링,호캉스"
3308,2019,36020,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,3,0,4,0,200000,4,1,2,6,37,1,0,0,1,0,0,3,0,0,"힐링,호캉스"
3309,2019,22310,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,110000,5,2,3,6,37,1,0,0,2,10,0,1,0,0,엑티비티
3310,2019,21090,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,4,0,180000,4,1,2,7,37,6,0,0,2,11,0,3,0,0,"힐링,호캉스"
3311,2019,37010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,180000,4,1,3,7,37,1,0,0,2,0,0,1,0,0,"힐링,호캉스"
3312,2019,22060,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,85000,4,1,4,7,37,1,0,0,4,9,0,3,0,0,"힐링,호캉스"
3313,2019,11210,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,38,0,40000,5,2,1,7,37,7,0,0,13,0,0,6,0,0,"힐링,호캉스"
3314,2019,32070,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,30000,5,2,6,7,37,7,0,0,2,1,14,5,0,0,"힐링,호캉스"
3315,2019,33040,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,5,0,120000,4,2,5,7,37,1,0,0,1,11,0,5,0,0,"힐링,호캉스"
